gpcf_google_product_category	root	node_01	node_02	node_03	node_04	manufacturer	manufacturer_sku	gtin	dun	base_product	product	sub_product	brand	sub_brand	line	sub_line	model	sub_model	size	size_type	size_system	gender	age_group	mkt_pack_name	gtin_pack_type	gtin_pack_name	gtin_pack_name_variant	gtin_pack_uom_qty	gtin_pack_uom	gtin_pack_uom_variant	gtin_internal_pack_uom_qty	gtin_internal_pack_uom	gtin_internal_pack_uom_variant	base_uom	base_uom_equivalence	label_uom_01_qty	label_uom_01	label_uom_01_variant	label_uom_02_qty	label_uom_02	label_uom_02_variant	dun_pack	dun_pack_qty
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	campari argentina sa		7791200200453	17791200200450	vodka	vodka saborizado	vodka saborizado melon	bols												single pack	botella		750,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	pernod ricard argentina srl		7312040150755	27312040150759	vodka	vodka saborizado	vodka saborizado pera	absolut				pears								single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	pernod ricard argentina srl		7312040552153	17312040552150	vodka	vodka saborizado	vodka saborizado pomelo	absolut				grapefruit								single pack	botella		700,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	pernod ricard argentina srl		7312040552160	27312040552164	vodka	vodka saborizado	vodka saborizado pomelo	absolut				grapefruit								single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	grupo penaflor sa		7791250002243		vodka	vodka saborizado	vodka saborizado sandia	smirnoff				watermelon								single pack	botella		700,00	mililitro					litro	0,0010								6
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	pernod ricard argentina srl		7312040060757	27312040060751	vodka	vodka saborizado	vodka saborizado vainilla	absolut				vainilia								single pack	botella		750,00	mililitro					litro	0,0010								12
2107	bebidas	alcoholicas	espirituosas	vodkas	saborizados	pernod ricard argentina srl		7312040350100	17312040350107	vodka	vodka saborizado	vodka saborizado vainilla	absolut				vainilia								single pack	botella		700,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		7792410515528	97792410515521	whisky	whisky blend	whisky blend argentino tipo bourbon	blenders pride		estilo americano										single pack	botella		750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		7792410512558	67792410512550	whisky	whisky blend	whisky blend argentino tipo scotch	blenders pride		reserve collection										single pack	botella		750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		7792410010009	67792410010001	whisky	whisky blend	whisky blend argentino tipo scotch	blenders pride												single pack	botella		1,00	litro					litro	1,0000								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		7792410010016	67792410010018	whisky	whisky blend	whisky blend argentino tipo scotch	blenders pride												single pack	botella		750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		7792410010047	20779241000059	whisky	whisky blend	whisky blend argentino tipo scotch	blenders pride												single pack	petaca	petaca plastica	200,00	mililitro					litro	0,0010								24
1926	bebidas	alcoholicas	espirituosas	whisky		campari argentina sa		7798131200613	67798131200615	whisky	whisky blend	whisky blend argentino tipo scotch	old smuggler												single pack	botella		1,00	litro					litro	1,0000								6
1926	bebidas	alcoholicas	espirituosas	whisky		campari argentina sa		7798131200620	67798131200622	whisky	whisky blend	whisky blend argentino tipo scotch	old smuggler												single pack	botella		750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		campari argentina sa		7798131200637	67798131200639	whisky	whisky blend	whisky blend argentino tipo scotch	old smuggler												single pack	petaca	petaca plastica	200,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		7792410523806	97792410523809	whisky	whisky blend	whisky blend argentino tipo scotch	premium												single pack	botella		750,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5011007024000	5011007024185	whisky	whisky blend	whisky blend irish	jameson		black barrel										single pack	botella	estuche	700,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5011007025083	5011007025090	whisky	whisky blend	whisky blend irish	jameson		black barrel										single pack	botella	estuche	750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5011007025960	5011007025977	whisky	whisky blend	whisky blend irish	jameson		caskmates ipa										single pack	botella	estuche	700,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5011007003005	5011007003050	whisky	whisky blend	whisky blend irish	jameson												single pack	botella	estuche	700,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5011007003029	5011007003326	whisky	whisky blend	whisky blend irish	jameson												single pack	botella	estuche	750,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5011007003227	5011007003500	whisky	whisky blend	whisky blend irish	jameson												single pack	botella	estuche	1,00	litro					litro	1,0000								12
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5000299628034	5000299628041	whisky	whisky blend	whisky blend scotch	ballantines		bourbon finish		7 anos								single pack	botella	estuche	700,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5010106111536	5010106011454	whisky	whisky blend	whisky blend scotch	ballantines		finest		3 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5010106111925	5010106011959	whisky	whisky blend	whisky blend scotch	ballantines		finest		3 anos								single pack	botella	estuche	1,00	litro					litro	1,0000								12
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5010106113073	5010106013052	whisky	whisky blend	whisky blend scotch	ballantines		finest		3 anos								single pack	botella	estuche	700,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5010106110232	5010106010242	whisky	whisky blend	whisky blend scotch	ballantines				12 anos								single pack	botella	estuche	700,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5010106113547	5010106073094	whisky	whisky blend	whisky blend scotch	ballantines				12 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		50196388		whisky	whisky blend	whisky blend scotch	buchanans		deluxe		12 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5000299611104	5000299611111	whisky	whisky blend	whisky blend scotch	chivas regal		extra		13 anos								single pack	botella	estuche	700,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5000299611197	5000299611203	whisky	whisky blend	whisky blend scotch	chivas regal		extra		13 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5000299225004	5000299225103	whisky	whisky blend	whisky blend scotch	chivas regal		gold signature		18 anos								single pack	botella	estuche	700,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5000299225028	5000299225110	whisky	whisky blend	whisky blend scotch	chivas regal		gold signature		18 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5000299601693	5000299601709	whisky	whisky blend	whisky blend scotch	chivas regal		mizunara		16 anos								single pack	botella	estuche	700,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5000299622285		whisky	whisky blend	whisky blend scotch	chivas regal		xv clear		15 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5000299622094		whisky	whisky blend	whisky blend scotch	chivas regal		xv gold		15 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		80432400395	70080432400394	whisky	whisky blend	whisky blend scotch	chivas regal				12 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		80432400432	10080432400439	whisky	whisky blend	whisky blend scotch	chivas regal				12 anos								single pack	botella	estuche	1,00	litro					litro	1,0000								12
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		80432402733	20080432402737	whisky	whisky blend	whisky blend scotch	chivas regal				12 anos								single pack	botella	estuche	500,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		80432402931	20080432402935	whisky	whisky blend	whisky blend scotch	chivas regal				12 anos								single pack	botella	estuche	700,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267023625		whisky	whisky blend	whisky blend scotch	johnnie walker		black label		12 anos								single pack	botella	estuche	1,00	litro					litro	1,0000								12
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267024004		whisky	whisky blend	whisky blend scotch	johnnie walker		black label		12 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267170572		whisky	whisky blend	whisky blend scotch	johnnie walker		black label		12 anos								single pack	botella	estuche metalico	750,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267179797		whisky	whisky blend	whisky blend scotch	johnnie walker		black label icon		12 anos								single pack	botella		700,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267114279		whisky	whisky blend	whisky blend scotch	johnnie walker		blue label		21 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267116419		whisky	whisky blend	whisky blend scotch	johnnie walker		double black		12 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267107776		whisky	whisky blend	whisky blend scotch	johnnie walker		gold label reserve										single pack	botella	estuche	750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267134710		whisky	whisky blend	whisky blend scotch	johnnie walker		green label		15 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267013602		whisky	whisky blend	whisky blend scotch	johnnie walker		red label										single pack	botella	estuche	1,00	litro					litro	1,0000								12
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267014005		whisky	whisky blend	whisky blend scotch	johnnie walker		red label										single pack	botella		750,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267179902		whisky	whisky blend	whisky blend scotch	johnnie walker		red label icon										single pack	botella		700,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267091013		whisky	whisky blend	whisky blend scotch	johnnie walker		swing		15 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267165806		whisky	whisky blend	whisky blend scotch	johnnie walker		ultimate 18		18 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267173139		whisky	whisky blend	whisky blend scotch	johnnie walker		white										single pack	botella	estuche	750,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000267129150		whisky	whisky blend	whisky blend scotch	johnnie walker		xr 21		21 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		grupo penaflor sa		5000281003160		whisky	whisky blend	whisky blend scotch	old parr				12 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								12
1926	bebidas	alcoholicas	espirituosas	whisky		pernod ricard argentina srl		5000299211243		whisky	whisky blend	whisky blend scotch	royal salute				21 anos								single pack	botella	estuche	750,00	mililitro					litro	0,0010								6
1926	bebidas	alcoholicas	espirituosas	whisky		fratelli branca destilerias sa		5010314101015	5010314101091	whisky	whisky blend	whisky blend scotch	the famous grouse		finest										single pack	botella	estuche	1,00	litro					litro	1,0000								12
1926	bebidas	alcoholicas	espirituosas	whisky		fratelli branca destilerias sa		5010314750008	5010314759094	whisky	whisky blend	whisky blend scotch	the famous grouse		finest										single pack	botella	estuche	750,00	mililitro					litro	0,0010								12
